x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS
38.5,33.0,2.0,80:02:9c:1a:f3:23,-85
38.5,33.0,2.0,84:f1:47:6d:5c:0c,-86
38.5,33.0,2.0,00:f8:2c:19:44:29,-87
38.5,33.0,2.0,00:f8:2c:19:44:2c,-88
38.5,33.0,2.0,80:02:9c:1a:f3:b3,-89
38.5,35.5,2.0,84:f1:47:6d:5a:cc,-56
38.5,35.5,2.0,84:f1:47:6d:5a:cb,-56
38.5,35.5,2.0,84:f1:47:6d:59:0c,-67
38.5,35.5,2.0,84:f1:47:6d:59:0e,-67
38.5,35.5,2.0,84:f1:47:6d:59:0d,-67
38.5,35.5,2.0,84:f1:47:6d:59:0b,-68
38.5,35.5,2.0,84:f1:47:6d:59:00,-68
38.5,35.5,2.0,84:f1:47:6d:59:04,-68
38.5,35.5,2.0,84:f1:47:6d:60:ae,-70
38.5,35.5,2.0,84:f1:47:6d:60:ad,-71
38.5,35.5,2.0,84:f1:47:6d:60:ac,-71
38.5,35.5,2.0,84:f1:47:6d:60:ab,-71
38.5,35.5,2.0,84:f1:47:6d:60:a4,-73
38.5,35.5,2.0,18:8b:45:08:92:45,-73
38.5,35.5,2.0,84:f1:47:6d:5b:2e,-73
38.5,35.5,2.0,84:f1:47:6d:5b:2b,-73
38.5,35.5,2.0,84:f1:47:6d:66:6c,-74
38.5,35.5,2.0,80:ea:07:a6:77:48,-74
38.5,35.5,2.0,82:ea:07:a6:77:48,-74
38.5,35.5,2.0,84:f1:47:6d:5b:2c,-74
38.5,35.5,2.0,84:f1:47:6d:5b:2d,-74
38.5,35.5,2.0,84:f1:47:6d:66:6b,-75
38.5,35.5,2.0,84:f1:47:6d:15:cd,-76
38.5,35.5,2.0,84:f1:47:6d:15:ce,-76
38.5,35.5,2.0,18:8b:45:08:92:4b,-76
38.5,35.5,2.0,18:8b:45:08:92:4a,-76
38.5,35.5,2.0,18:8b:45:08:92:4c,-76
38.5,35.5,2.0,18:8b:45:08:92:4d,-77
38.5,35.5,2.0,18:8b:45:08:92:4f,-77
38.5,35.5,2.0,84:f1:47:6d:5b:24,-78
38.5,35.5,2.0,84:f1:47:6d:5c:0b,-78
38.5,35.5,2.0,84:f1:47:6d:5c:0d,-79
38.5,35.5,2.0,84:f1:47:6d:5c:0e,-79
38.5,35.5,2.0,84:f1:47:6d:5c:0c,-79
38.5,35.5,2.0,f4:8c:eb:05:dc:07,-79
38.5,35.5,2.0,84:f1:47:6d:15:cb,-79
38.5,35.5,2.0,84:f1:47:6d:15:cc,-79
38.5,35.5,2.0,84:f1:47:6d:28:8c,-82
38.5,35.5,2.0,84:f1:47:6d:28:8b,-82
38.5,35.5,2.0,84:f1:47:6d:28:8e,-83
38.5,35.5,2.0,84:f1:47:6d:28:8d,-83
38.5,35.5,2.0,00:f8:2c:19:39:6d,-83
38.5,35.5,2.0,84:f1:47:6c:4b:4c,-83
38.5,35.5,2.0,84:f1:47:6c:4b:4b,-84
38.5,35.5,2.0,84:f1:47:6c:4b:4d,-84
38.5,35.5,2.0,0e:dd:24:19:20:71,-84
38.5,35.5,2.0,00:f8:2c:19:39:6c,-85
38.5,35.5,2.0,00:f8:2c:19:39:6b,-85
38.5,35.5,2.0,84:f1:47:6c:4b:4e,-85
38.5,35.5,2.0,00:f8:2c:19:39:6a,-86
38.5,39.5,2.0,18:8b:45:08:92:44,-57
38.5,39.5,2.0,18:8b:45:08:92:42,-58
38.5,39.5,2.0,18:8b:45:08:92:41,-58
38.5,39.5,2.0,18:8b:45:08:92:46,-58
38.5,39.5,2.0,18:8b:45:08:92:45,-58
38.5,39.5,2.0,84:f1:47:6d:60:ad,-69
38.5,39.5,2.0,84:f1:47:6d:60:ac,-70
38.5,39.5,2.0,84:f1:47:6d:60:a4,-70
38.5,39.5,2.0,84:f1:47:6d:60:ab,-71
38.5,39.5,2.0,84:f1:47:6d:5a:c3,-72
38.5,39.5,2.0,84:f1:47:6d:5a:c4,-72
38.5,39.5,2.0,84:f1:47:6d:5a:c0,-72
38.5,39.5,2.0,84:f1:47:6d:5a:c1,-73
38.5,39.5,2.0,84:f1:47:6d:5a:c2,-73
38.5,39.5,2.0,80:02:9c:1a:f2:cf,-74
38.5,39.5,2.0,84:f1:47:6d:59:01,-74
38.5,39.5,2.0,84:f1:47:6d:59:00,-74
38.5,39.5,2.0,84:f1:47:6d:59:03,-75
38.5,39.5,2.0,84:f1:47:6d:59:02,-75
38.5,39.5,2.0,84:f1:47:6d:59:04,-75
38.5,39.5,2.0,84:f1:47:6d:5b:2c,-76
38.5,39.5,2.0,84:f1:47:6d:5b:2d,-76
38.5,39.5,2.0,18:8b:45:08:92:4b,-76
38.5,39.5,2.0,84:f1:47:6d:5b:2b,-76
38.5,39.5,2.0,18:8b:45:08:92:4a,-76
38.5,39.5,2.0,18:8b:45:08:92:4d,-76
38.5,39.5,2.0,18:8b:45:08:92:4c,-76
38.5,39.5,2.0,18:8b:45:08:92:4f,-76
38.5,39.5,2.0,00:f8:2c:19:3f:02,-77
38.5,39.5,2.0,00:f8:2c:19:3f:01,-77
38.5,39.5,2.0,0e:dd:24:19:20:71,-77
38.5,39.5,2.0,84:f1:47:6d:5b:2e,-77
38.5,39.5,2.0,f4:8c:eb:05:dc:07,-78
38.5,39.5,2.0,00:f8:2c:19:3f:00,-79
38.5,39.5,2.0,84:f1:47:6d:5a:cb,-81
38.5,39.5,2.0,84:f1:47:6d:59:0c,-81
38.5,39.5,2.0,84:f1:47:6d:59:0b,-81
38.5,39.5,2.0,84:f1:47:6e:c7:6b,-82
38.5,39.5,2.0,84:f1:47:6d:5a:cc,-82
38.5,39.5,2.0,84:5d:d7:de:00:65,-83
41.5,39.5,2.0,18:8b:45:08:92:42,-61
41.5,39.5,2.0,18:8b:45:08:92:41,-62
41.5,39.5,2.0,18:8b:45:08:92:44,-62
41.5,39.5,2.0,18:8b:45:08:92:4a,-62
41.5,39.5,2.0,18:8b:45:08:92:4f,-62
41.5,39.5,2.0,18:8b:45:08:92:45,-63
41.5,39.5,2.0,18:8b:45:08:92:4b,-63
41.5,39.5,2.0,18:8b:45:08:92:4d,-63
41.5,39.5,2.0,18:8b:45:08:92:4c,-64
41.5,39.5,2.0,84:5d:d7:de:00:65,-70
41.5,39.5,2.0,84:f1:47:6d:5b:2e,-72
41.5,39.5,2.0,00:f8:2c:1b:fe:a1,-73
41.5,39.5,2.0,00:f8:2c:1b:fe:a3,-73
41.5,39.5,2.0,00:f8:2c:1b:fe:a4,-73
41.5,39.5,2.0,00:f8:2c:1b:fe:a5,-73
41.5,39.5,2.0,00:f8:2c:19:2b:e5,-73
41.5,39.5,2.0,84:f1:47:6d:5b:2d,-73
41.5,39.5,2.0,00:f8:2c:19:2b:e1,-74
41.5,39.5,2.0,00:f8:2c:19:2b:e6,-74
41.5,39.5,2.0,00:f8:2c:19:2b:e4,-74
41.5,39.5,2.0,00:f8:2c:19:2b:e2,-74
41.5,39.5,2.0,84:f1:47:6d:5b:2c,-74
41.5,39.5,2.0,84:f1:47:6d:5b:2b,-74
41.5,39.5,2.0,2c:0b:e9:c6:8a:a5,-79
41.5,39.5,2.0,2c:0b:e9:c6:8a:a2,-79
41.5,39.5,2.0,00:f8:2c:1b:fb:8e,-79
41.5,39.5,2.0,84:5d:d7:de:00:08,-80
41.5,39.5,2.0,2c:0b:e9:c6:8a:a6,-80
41.5,39.5,2.0,84:5d:d7:de:00:70,-80
41.5,39.5,2.0,84:5d:d7:de:00:1a,-80
41.5,39.5,2.0,00:f8:2c:1b:fb:8d,-81
41.5,39.5,2.0,00:f8:2c:19:2b:e9,-81
41.5,39.5,2.0,00:f8:2c:19:2b:ed,-82
41.5,39.5,2.0,84:5d:d7:de:00:5f,-83
41.5,39.5,2.0,00:f8:2c:19:2b:ea,-83
41.5,39.5,2.0,00:f8:2c:19:2b:ec,-83
41.5,39.5,2.0,00:f8:2c:19:2b:eb,-83
41.5,39.5,2.0,84:f1:47:6d:bc:2b,-85
41.5,39.5,2.0,00:f8:2c:19:2b:ef,-85
41.5,39.5,2.0,84:f1:47:6d:bc:2c,-87
41.5,39.5,2.0,84:f1:47:6d:5a:cc,-88
41.5,39.5,2.0,84:f1:47:6d:bc:2e,-88
41.5,39.5,2.0,84:5d:d7:de:00:10,-90
41.5,39.5,2.0,84:f1:47:6d:5a:cb,-91
41.5,39.5,2.0,84:5d:d7:de:00:16,-93
20.0,39.5,2.0,00:f8:2c:1b:fe:a1,-50
20.0,39.5,2.0,00:f8:2c:1b:fe:a3,-50
20.0,39.5,2.0,00:f8:2c:1b:fe:a4,-50
20.0,39.5,2.0,00:f8:2c:1b:fe:a5,-50
20.0,39.5,2.0,80:02:9c:1a:f2:cf,-56
20.0,39.5,2.0,00:f8:2c:1b:fe:ad,-57
20.0,39.5,2.0,00:f8:2c:1b:fe:aa,-58
20.0,39.5,2.0,00:f8:2c:1b:fe:ab,-58
20.0,39.5,2.0,00:f8:2c:1b:fe:ac,-58
20.0,39.5,2.0,18:8b:45:08:92:46,-58
20.0,39.5,2.0,18:8b:45:08:92:45,-58
20.0,39.5,2.0,00:f8:2c:1b:fe:ae,-58
20.0,39.5,2.0,00:f8:2c:1b:fe:af,-58
20.0,39.5,2.0,18:8b:45:08:92:42,-59
20.0,39.5,2.0,18:8b:45:08:92:41,-59
20.0,39.5,2.0,18:8b:45:08:92:44,-59
20.0,39.5,2.0,00:f8:2c:1b:fb:8e,-69
20.0,39.5,2.0,00:f8:2c:1b:fb:8d,-70
20.0,39.5,2.0,00:f8:2c:1b:fb:80,-71
20.0,39.5,2.0,00:f8:2c:1b:fb:82,-72
20.0,39.5,2.0,00:f8:2c:19:2b:e9,-76
20.0,39.5,2.0,00:f8:2c:19:2b:ea,-76
20.0,39.5,2.0,00:f8:2c:19:2b:ef,-76
20.0,39.5,2.0,00:f8:2c:19:2b:ed,-76
20.0,39.5,2.0,00:f8:2c:19:2b:eb,-76
20.0,39.5,2.0,00:f8:2c:19:2b:e6,-77
20.0,39.5,2.0,00:f8:2c:19:2b:ec,-77
20.0,39.5,2.0,00:f8:2c:19:2b:e5,-78
20.0,39.5,2.0,d4:5d:64:72:f8:54,-80
20.0,39.5,2.0,84:5d:d7:de:00:65,-85
20.0,39.5,2.0,84:f1:47:6d:f2:6b,-85
20.0,39.5,2.0,84:5d:d7:de:00:28,-86
20.0,39.5,2.0,4a:cd:3f:6f:5c:59,-86
20.0,39.5,2.0,00:f8:2c:19:32:cf,-87
20.0,39.5,2.0,00:f8:2c:19:32:cd,-87
20.0,39.5,2.0,00:f8:2c:19:32:cb,-87
20.0,39.5,2.0,00:f8:2c:19:32:ca,-87
20.0,39.5,2.0,00:f8:2c:19:32:c9,-87
20.0,39.5,2.0,84:5d:d7:de:00:70,-88
20.0,39.5,2.0,00:f8:2c:19:32:cc,-88
20.0,39.5,2.0,04:d9:f5:da:74:78,-89
20.0,39.5,2.0,84:5d:d7:de:00:05,-90
23.5,39.5,2.0,00:f8:2c:1b:fe:a3,-51
23.5,39.5,2.0,00:f8:2c:1b:fe:a4,-51
23.5,39.5,2.0,00:f8:2c:1b:fe:a1,-52
23.5,39.5,2.0,00:f8:2c:1b:fe:a5,-52
23.5,39.5,2.0,00:f8:2c:1b:fe:ad,-57
23.5,39.5,2.0,00:f8:2c:1b:fe:ae,-57
23.5,39.5,2.0,00:f8:2c:1b:fe:af,-57
23.5,39.5,2.0,00:f8:2c:1b:fe:aa,-58
23.5,39.5,2.0,00:f8:2c:1b:fe:ab,-58
23.5,39.5,2.0,00:f8:2c:1b:fe:ac,-58
23.5,39.5,2.0,18:8b:45:08:92:42,-59
23.5,39.5,2.0,18:8b:45:08:92:44,-59
23.5,39.5,2.0,18:8b:45:08:92:45,-59
23.5,39.5,2.0,18:8b:45:08:92:46,-60
23.5,39.5,2.0,80:02:9c:1a:f2:cf,-61
23.5,39.5,2.0,18:8b:45:08:92:41,-62
23.5,39.5,2.0,00:f8:2c:1b:fb:82,-69
23.5,39.5,2.0,00:f8:2c:1b:fb:81,-69
23.5,39.5,2.0,00:f8:2c:1b:fb:80,-69
23.5,39.5,2.0,00:f8:2c:1b:fb:8d,-69
23.5,39.5,2.0,18:8b:45:08:92:4b,-72
23.5,39.5,2.0,18:8b:45:08:92:4a,-72
23.5,39.5,2.0,18:8b:45:08:92:4c,-72
23.5,39.5,2.0,18:8b:45:08:92:4f,-72
23.5,39.5,2.0,00:f8:2c:1b:fb:8e,-73
23.5,39.5,2.0,18:8b:45:08:92:4d,-73
23.5,39.5,2.0,00:f8:2c:19:2b:e9,-77
23.5,39.5,2.0,00:f8:2c:19:2b:e5,-78
23.5,39.5,2.0,00:f8:2c:19:2b:ea,-78
23.5,39.5,2.0,00:f8:2c:19:2b:ec,-78
23.5,39.5,2.0,00:f8:2c:19:2b:eb,-78
23.5,39.5,2.0,00:f8:2c:19:2b:ef,-79
23.5,39.5,2.0,00:f8:2c:19:2b:ed,-79
23.5,39.5,2.0,4a:cd:3f:6f:5c:59,-79
23.5,39.5,2.0,84:5d:d7:de:00:28,-86
23.5,39.5,2.0,d2:c0:bf:3b:6b:9b,-88
23.5,39.5,2.0,84:5d:d7:de:00:33,-91
26.5,39.5,2.0,00:f8:2c:1b:fe:a3,-45
26.5,39.5,2.0,00:f8:2c:1b:fe:a4,-45
26.5,39.5,2.0,00:f8:2c:1b:fe:a5,-45
26.5,39.5,2.0,00:f8:2c:1b:fe:ab,-51
26.5,39.5,2.0,00:f8:2c:1b:fe:aa,-52
26.5,39.5,2.0,00:f8:2c:1b:fe:ad,-52
26.5,39.5,2.0,00:f8:2c:1b:fe:ae,-52
26.5,39.5,2.0,00:f8:2c:1b:fe:af,-52
26.5,39.5,2.0,00:f8:2c:1b:fe:ac,-53
26.5,39.5,2.0,80:02:9c:1a:f2:cf,-60
26.5,39.5,2.0,00:f8:2c:1b:fb:8d,-67
26.5,39.5,2.0,18:8b:45:08:92:4a,-70
26.5,39.5,2.0,00:f8:2c:1b:fb:8e,-71
26.5,39.5,2.0,18:8b:45:08:92:42,-71
26.5,39.5,2.0,18:8b:45:08:92:41,-71
26.5,39.5,2.0,18:8b:45:08:92:4b,-71
26.5,39.5,2.0,18:8b:45:08:92:4c,-71
26.5,39.5,2.0,18:8b:45:08:92:4f,-71
26.5,39.5,2.0,18:8b:45:08:92:46,-72
26.5,39.5,2.0,18:8b:45:08:92:45,-72
26.5,39.5,2.0,18:8b:45:08:92:4d,-72
26.5,39.5,2.0,18:8b:45:08:92:44,-73
26.5,39.5,2.0,00:f8:2c:19:2b:e9,-78
26.5,39.5,2.0,00:f8:2c:19:2b:ea,-78
26.5,39.5,2.0,00:f8:2c:19:2b:ef,-78
26.5,39.5,2.0,00:f8:2c:19:2b:ed,-78
26.5,39.5,2.0,00:f8:2c:19:2b:ec,-79
26.5,39.5,2.0,d4:5d:64:72:f8:54,-80
26.5,39.5,2.0,4a:cd:3f:6f:5c:59,-80
26.5,39.5,2.0,00:f8:2c:19:2b:eb,-81
26.5,39.5,2.0,84:f1:47:6d:f2:6b,-84
26.5,39.5,2.0,04:d9:f5:da:74:78,-86
26.5,39.5,2.0,34:f8:e7:17:03:6d,-86
26.5,39.5,2.0,34:f8:e7:17:03:6e,-87
26.5,39.5,2.0,84:5d:d7:de:00:58,-88
26.5,39.5,2.0,84:5d:d7:de:00:33,-89
26.5,39.5,2.0,ea:d8:d1:b2:cb:3e,-90
32.5,39.5,2.0,80:02:9c:1a:f2:cf,-38
32.5,39.5,2.0,18:8b:45:08:92:42,-59
32.5,39.5,2.0,18:8b:45:08:92:41,-59
32.5,39.5,2.0,18:8b:45:08:92:46,-59
32.5,39.5,2.0,18:8b:45:08:92:44,-60
32.5,39.5,2.0,18:8b:45:08:92:45,-60
32.5,39.5,2.0,18:8b:45:08:92:4a,-62
32.5,39.5,2.0,18:8b:45:08:92:4d,-62
32.5,39.5,2.0,18:8b:45:08:92:4c,-62
32.5,39.5,2.0,18:8b:45:08:92:4f,-62
32.5,39.5,2.0,18:8b:45:08:92:4b,-63
32.5,39.5,2.0,5c:a4:8a:bf:bb:01,-65
32.5,39.5,2.0,5c:a4:8a:bf:bb:00,-66
32.5,39.5,2.0,00:f8:2c:1b:fb:8d,-66
32.5,39.5,2.0,84:5d:d7:de:00:05,-68
32.5,39.5,2.0,00:f8:2c:1b:fe:a3,-70
32.5,39.5,2.0,00:f8:2c:1b:fe:a5,-70
32.5,39.5,2.0,00:f8:2c:1b:fe:a4,-71
32.5,39.5,2.0,00:f8:2c:1b:fe:ad,-71
32.5,39.5,2.0,00:f8:2c:1b:fe:af,-71
32.5,39.5,2.0,00:f8:2c:1b:fe:ab,-72
32.5,39.5,2.0,00:f8:2c:1b:fe:ac,-72
32.5,39.5,2.0,84:f1:47:6d:f2:63,-72
32.5,39.5,2.0,84:f1:47:6d:f2:62,-72
32.5,39.5,2.0,84:f1:47:6d:f2:61,-73
32.5,39.5,2.0,00:f8:2c:1b:fe:aa,-73
32.5,39.5,2.0,84:f1:47:6d:f2:60,-73
32.5,39.5,2.0,84:f1:47:6d:f2:64,-73
32.5,39.5,2.0,00:f8:2c:1b:fe:ae,-73
32.5,39.5,2.0,00:f8:2c:1b:fb:8e,-74
32.5,39.5,2.0,00:f8:2c:19:2b:ef,-74
32.5,39.5,2.0,00:f8:2c:19:2b:ed,-74
32.5,39.5,2.0,00:f8:2c:19:2b:ec,-74
32.5,39.5,2.0,00:f8:2c:1b:fb:80,-75
32.5,39.5,2.0,00:f8:2c:19:2b:ea,-75
32.5,39.5,2.0,84:f1:47:6d:f2:6c,-75
32.5,39.5,2.0,84:f1:47:6d:f2:6b,-75
32.5,39.5,2.0,00:f8:2c:1b:fb:82,-76
32.5,39.5,2.0,00:f8:2c:1b:fb:81,-76
32.5,39.5,2.0,84:f1:47:6e:c7:6e,-76
32.5,39.5,2.0,84:5d:d7:de:00:58,-76
32.5,39.5,2.0,00:f8:2c:19:2b:eb,-76
32.5,39.5,2.0,84:f1:47:6e:c7:6b,-77
32.5,39.5,2.0,84:f1:47:6e:c7:6d,-77
32.5,39.5,2.0,84:f1:47:6e:c7:6c,-77
32.5,39.5,2.0,84:f1:47:6e:c7:63,-78
32.5,39.5,2.0,84:5d:d7:de:00:10,-79
32.5,39.5,2.0,84:5d:d7:de:00:01,-80
32.5,39.5,2.0,84:5d:d7:de:00:28,-81
32.5,39.5,2.0,68:ca:e4:3a:6c:e1,-82
32.5,39.5,2.0,68:ca:e4:3a:6c:e4,-83
32.5,39.5,2.0,00:f8:2c:1b:fe:a1,-85
32.5,39.5,2.0,00:0d:54:a3:e6:5e,-85
32.5,39.5,2.0,84:5d:d7:de:00:16,-85
32.5,39.5,2.0,84:f1:47:6e:83:4c,-86
32.5,39.5,2.0,0e:dd:24:19:20:71,-86
32.5,39.5,2.0,84:f1:47:6d:2d:ce,-88
32.5,39.5,2.0,84:f1:47:6d:2d:cc,-88
32.5,39.5,2.0,84:f1:47:6d:2d:cb,-89
32.5,39.5,2.0,84:f1:47:6d:2d:cd,-89
32.5,39.5,2.0,84:5d:d7:de:00:5f,-90
32.5,39.5,2.0,00:f8:2c:19:32:ca,-91
32.5,35.5,2.0,80:02:9c:1a:f2:cf,-41
32.5,35.5,2.0,84:f1:47:6d:f2:6c,-61
32.5,35.5,2.0,84:f1:47:6d:f2:6b,-61
32.5,35.5,2.0,84:f1:47:6e:c7:6b,-64
32.5,35.5,2.0,84:f1:47:6e:c7:6c,-64
32.5,35.5,2.0,84:f1:47:6e:c7:6e,-64
32.5,35.5,2.0,84:f1:47:6e:c7:6d,-65
32.5,35.5,2.0,68:ca:e4:3a:6c:ef,-65
32.5,35.5,2.0,68:ca:e4:3a:6c:eb,-65
32.5,35.5,2.0,68:ca:e4:3a:6c:ea,-66
32.5,35.5,2.0,68:ca:e4:3a:6c:ec,-66
32.5,35.5,2.0,68:ca:e4:3a:6c:ed,-66
32.5,35.5,2.0,68:ca:e4:3a:6c:e9,-66
32.5,35.5,2.0,68:ca:e4:3a:6c:e5,-67
32.5,35.5,2.0,84:f1:47:6e:83:44,-67
32.5,35.5,2.0,84:f1:47:6e:83:41,-67
32.5,35.5,2.0,84:f1:47:6e:83:40,-67
32.5,35.5,2.0,84:f1:47:6e:83:42,-68
32.5,35.5,2.0,84:f1:47:6e:83:43,-69
32.5,35.5,2.0,84:f1:47:6e:c7:60,-69
32.5,35.5,2.0,84:f1:47:6e:c7:61,-69
32.5,35.5,2.0,84:f1:47:6e:c7:64,-69
32.5,35.5,2.0,84:f1:47:6e:c7:63,-69
32.5,35.5,2.0,18:8b:45:08:92:42,-71
32.5,35.5,2.0,84:f1:47:6d:f2:61,-71
32.5,35.5,2.0,18:8b:45:08:92:41,-71
32.5,35.5,2.0,18:8b:45:08:92:45,-71
32.5,35.5,2.0,84:f1:47:6d:f2:64,-71
32.5,35.5,2.0,84:f1:47:6d:f2:63,-71
32.5,35.5,2.0,84:f1:47:6d:f2:60,-72
32.5,35.5,2.0,18:8b:45:08:92:44,-72
32.5,35.5,2.0,18:8b:45:08:92:46,-72
32.5,35.5,2.0,84:f1:47:6d:f2:62,-72
32.5,35.5,2.0,d4:5d:64:72:f8:54,-76
32.5,35.5,2.0,84:f1:47:6e:88:c4,-76
32.5,35.5,2.0,00:f8:2c:19:9d:40,-77
32.5,35.5,2.0,00:f8:2c:19:9d:41,-77
32.5,35.5,2.0,00:f8:2c:1b:fe:a3,-78
32.5,35.5,2.0,00:f8:2c:1b:fe:a4,-78
32.5,35.5,2.0,00:f8:2c:1b:fe:a5,-78
32.5,35.5,2.0,00:f8:2c:19:9d:42,-78
32.5,35.5,2.0,00:f8:2c:1b:fe:a1,-79
32.5,35.5,2.0,84:f1:47:6d:28:81,-79
32.5,35.5,2.0,84:f1:47:6d:28:83,-79
32.5,35.5,2.0,84:f1:47:6d:28:82,-79
32.5,35.5,2.0,18:8b:45:08:92:4f,-80
32.5,35.5,2.0,18:8b:45:08:92:4b,-81
32.5,35.5,2.0,18:8b:45:08:92:4c,-81
32.5,35.5,2.0,18:8b:45:08:92:4a,-82
32.5,35.5,2.0,18:8b:45:08:92:4d,-82
32.5,35.5,2.0,84:f1:47:6e:83:4e,-83
32.5,35.5,2.0,84:f1:47:6d:28:8b,-84
32.5,35.5,2.0,84:f1:47:6e:83:4b,-84
32.5,35.5,2.0,84:f1:47:6e:83:4d,-84
32.5,35.5,2.0,84:f1:47:6d:28:8c,-85
32.5,35.5,2.0,84:f1:47:6d:73:4b,-85
32.5,35.5,2.0,84:f1:47:6e:83:4c,-85
32.5,35.5,2.0,84:f1:47:6e:88:cb,-85
32.5,35.5,2.0,84:f1:47:6d:28:8e,-86
32.5,35.5,2.0,84:f1:47:6d:28:8d,-86
32.5,35.5,2.0,84:f1:47:6d:73:4e,-86
32.5,35.5,2.0,84:f1:47:6d:73:4d,-86
32.5,35.5,2.0,84:f1:47:6e:88:cc,-86
32.5,35.5,2.0,84:f1:47:6d:73:4c,-87
32.5,35.5,2.0,84:5d:d7:de:00:05,-89
60.0,35.0,2.0,00:f8:2c:19:44:25,-55
60.0,35.0,2.0,00:f8:2c:19:44:21,-55
60.0,35.0,2.0,00:f8:2c:18:f8:80,-64
60.0,35.0,2.0,00:f8:2c:19:32:c5,-68
60.0,35.0,2.0,00:f8:2c:19:32:c1,-68
60.0,35.0,2.0,00:f8:2c:18:f8:8d,-70
60.0,35.0,2.0,98:de:d0:64:07:e0,-71
60.0,35.0,2.0,1c:3b:f3:ba:c5:88,-72
60.0,35.0,2.0,00:f8:2c:19:44:29,-72
60.0,35.0,2.0,00:f8:2c:19:44:2d,-73
60.0,35.0,2.0,00:f8:2c:19:44:2a,-73
60.0,35.0,2.0,00:f8:2c:19:44:2b,-73
60.0,35.0,2.0,00:f8:2c:19:44:2f,-74
60.0,35.0,2.0,00:f8:2c:19:44:2c,-75
60.0,35.0,2.0,00:f8:2c:18:f8:8e,-76
60.0,35.0,2.0,d4:2c:44:dc:87:a6,-76
60.0,35.0,2.0,d4:2c:44:dc:87:a5,-76
60.0,35.0,2.0,d4:2c:44:dc:87:a1,-76
60.0,35.0,2.0,00:b6:70:94:90:a0,-78
60.0,35.0,2.0,00:f8:2c:19:3a:61,-80
60.0,35.0,2.0,00:f8:2c:19:2b:e5,-80
60.0,35.0,2.0,00:f8:2c:19:3a:62,-81
60.0,35.0,2.0,00:f8:2c:19:2b:e1,-81
60.0,35.0,2.0,84:f1:47:6c:70:c9,-83
60.0,35.0,2.0,54:8a:ba:dc:14:cf,-83
60.0,35.0,2.0,54:8a:ba:dc:14:cd,-83
60.0,35.0,2.0,54:8a:ba:dc:14:cc,-83
60.0,35.0,2.0,54:8a:ba:dc:14:cb,-83
60.0,35.0,2.0,88:d7:f6:a8:5a:20,-83
60.0,35.0,2.0,d4:2c:44:dc:87:af,-83
60.0,35.0,2.0,54:8a:ba:dc:14:ca,-84
60.0,35.0,2.0,84:f1:47:6c:70:ca,-84
60.0,35.0,2.0,84:f1:47:6c:70:cf,-85
60.0,35.0,2.0,84:f1:47:6c:70:cd,-85
60.0,35.0,2.0,84:f1:47:6c:70:cc,-85
60.0,35.0,2.0,00:f8:2c:19:2b:ef,-85
60.0,35.0,2.0,00:f8:2c:19:2b:ed,-85
60.0,35.0,2.0,00:f8:2c:19:2b:ec,-85
60.0,35.0,2.0,d4:2c:44:dc:87:ab,-85
60.0,35.0,2.0,d4:2c:44:dc:87:ad,-85
60.0,35.0,2.0,68:ca:e4:3a:70:4e,-85
60.0,35.0,2.0,84:f1:47:6c:70:cb,-86
60.0,35.0,2.0,00:f8:2c:19:2b:eb,-86
60.0,35.0,2.0,d4:2c:44:dc:87:ac,-86
60.0,35.0,2.0,d4:2c:44:dc:87:aa,-86
60.0,35.0,2.0,84:f1:47:6d:96:6b,-87
60.0,35.0,2.0,84:f1:47:6d:8a:ab,-88
60.0,35.0,2.0,00:f8:2c:19:2b:ea,-89
60.0,35.0,2.0,ac:f1:df:30:40:2a,-93
